player,team,league,season,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
Joel Ward,Crystal Palace,ENG-Premier League,1819,1,2018,78,510,D S,7,550,1,0.9176620244979858,1,0.9176620244979858,0,0.11860300041735172,2,2,1,0,1.6731309965252876,0.9782968014478683
Jordan Ayew,Crystal Palace,ENG-Premier League,1819,1,2018,78,672,F S,20,1200,1,2.648141134530306,1,2.648141134530306,2,1.2027313485741615,27,16,3,0,3.8745528385043144,1.1150097157806158
Julian Speroni,Crystal Palace,ENG-Premier League,1819,1,2018,78,523,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Luka Milivojevic,Crystal Palace,ENG-Premier League,1819,1,2018,78,5549,M,38,3420,12,10.49101559491828,2,2.1181955304928124,2,3.390341717749834,57,59,10,0,9.534868837334216,8.298606096766889
Luke Dreher,Crystal Palace,ENG-Premier League,1819,1,2018,78,636,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Mamadou Sakho,Crystal Palace,ENG-Premier League,1819,1,2018,78,485,D,27,2418,0,0.8266505710780621,0,0.8266505710780621,0,0.1948233973234892,4,6,2,0,5.196553472429514,5.178609274327755
Martin Kelly,Crystal Palace,ENG-Premier League,1819,1,2018,78,525,D S,13,1109,0,0.7666512317955494,0,0.7666512317955494,0,0.02341100014746189,3,1,2,0,0.703543801791966,0.6801328016445041
Max Meyer,Crystal Palace,ENG-Premier League,1819,1,2018,78,338,M S,29,1403,1,1.9788616802543402,1,1.9788616802543402,2,1.0709684062749147,38,22,3,0,5.764599896967411,3.4997193533927202
Michy Batshuayi,Crystal Palace,ENG-Premier League,1819,1,2018,78,1678,F S,11,766,5,3.6997976694256067,5,3.6997976694256067,0,0.10409870184957981,27,2,0,0,5.173527579754591,1.5456322319805622
Pape Souare,Crystal Palace,ENG-Premier League,1819,1,2018,78,513,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Patrick van Aanholt,Crystal Palace,ENG-Premier League,1819,1,2018,78,730,D,36,3202,3,2.8111322969198227,3,2.8111322969198227,2,4.718276297673583,45,35,3,0,10.490814774297178,5.863854904659092
Scott Dann,Crystal Palace,ENG-Premier League,1819,1,2018,78,512,D S,10,658,0,0.2003950085490942,0,0.2003950085490942,1,1.1556199789047241,6,2,1,0,0.6440684851258993,0.6440684851258993
Vicente Guaita,Crystal Palace,ENG-Premier League,1819,1,2018,78,2190,GK,20,1754,0,0.0,0,0.0,0,0.0,0,0,2,0,0.5553675033152103,0.5553675033152103
Wayne Hennessey,Crystal Palace,ENG-Premier League,1819,1,2018,78,509,GK S,18,1576,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1737918490543962,1.1737918490543962
Wilfried Zaha,Crystal Palace,ENG-Premier League,1819,1,2018,78,522,F M,34,3046,10,6.490763375535607,10,6.490763375535607,5,5.404334627091885,73,54,8,1,16.55854376219213,7.036869237199426
Ademola Lookman,Everton,ENG-Premier League,1819,1,2018,72,5556,M S,21,575,0,1.5689684599637985,0,1.5689684599637985,2,1.6114375740289688,12,10,0,0,4.338542144745588,2.2015608362853527
Andre Gomes,Everton,ENG-Premier League,1819,1,2018,72,2383,M S,27,2001,1,1.3925831858068705,1,1.3925831858068705,1,0.664130412042141,21,6,7,0,6.85144978761673,5.686358939856291
Bernard,Everton,ENG-Premier League,1819,1,2018,72,7063,M S,34,2146,1,2.6929494235664606,1,2.6929494235664606,3,3.2409915225580335,23,41,5,0,9.933074563741684,4.96146141551435
Cenk Tosun,Everton,ENG-Premier League,1819,1,2018,72,6477,F S,25,1036,3,4.990844622254372,3,4.990844622254372,3,0.9619662938639522,37,13,3,0,5.439723916351795,0.8459425028413534
Dominic Calvert-Lewin,Everton,ENG-Premier League,1819,1,2018,72,5555,F M S,35,1763,6,6.1705089416354895,6,6.1705089416354895,2,1.6395719181746244,52,12,3,0,8.36876049079001,1.3697870038449764
Gylfi Sigurdsson,Everton,ENG-Premier League,1819,1,2018,72,714,F M S,38,3150,13,12.118331415578723,11,8.31264884583652,6,6.791105677373707,86,74,3,0,15.66706788353622,5.154640041291714
Idrissa Gueye,Everton,ENG-Premier League,1819,1,2018,72,668,M S,33,2828,0,0.5945741888135672,0,0.5945741888135672,2,0.9329122863709927,19,18,6,0,11.305636752396822,10.31035833247006
James McCarthy,Everton,ENG-Premier League,1819,1,2018,72,589,S,1,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Jonjoe Kenny,Everton,ENG-Premier League,1819,1,2018,72,1084,D S,10,791,0,0.08505230210721493,0,0.08505230210721493,1,0.8401083759963512,3,6,1,0,2.8414307720959187,1.963769007474184
Jordan Pickford,Everton,ENG-Premier League,1819,1,2018,72,741,GK,38,3420,0,0.0,0,0.0,0,0.04051639884710312,0,1,1,0,2.376255791634321,2.335739491507411
Kurt Zouma,Everton,ENG-Premier League,1819,1,2018,72,935,D S,32,2613,2,1.268638389185071,2,1.268638389185071,2,0.4428139980882406,19,6,3,1,6.062600068747997,5.642797289416194
Leighton Baines,Everton,ENG-Premier League,1819,1,2018,72,588,D S,6,375,0,0.07558160275220871,0,0.07558160275220871,0,0.0834846030920744,2,4,0,0,0.8094734735786915,0.7900804728269577
Lucas Digne,Everton,ENG-Premier League,1819,1,2018,72,1823,D S,35,2968,4,1.1999895963817835,4,1.1999895963817835,4,7.708522620610893,34,71,5,1,9.515078864991665,5.531665774062276
Mason Holgate,Everton,ENG-Premier League,1819,1,2018,72,985,D S,5,407,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6817190982401371,0.6817190982401371
Michael Keane,Everton,ENG-Premier League,1819,1,2018,72,1653,D,33,2970,1,2.003496803343296,1,2.003496803343296,2,1.2424164712429047,31,8,2,0,7.383239086717367,6.8295207768678665
Morgan Schneiderlin,Everton,ENG-Premier League,1819,1,2018,72,551,M S,14,831,0,0.10108840093016624,0,0.10108840093016624,1,0.8037047833204269,3,8,2,0,1.9761153031140566,1.7469285167753696
Phil Jagielka,Everton,ENG-Premier League,1819,1,2018,72,587,D S,7,323,1,0.6263629794120789,1,0.6263629794120789,0,0.09909360110759735,1,2,0,1,0.8958336189389229,0.20354550331830978
Richarlison,Everton,ENG-Premier League,1819,1,2018,72,6026,F M S,35,2702,13,11.333980564028025,13,11.333980564028025,1,1.956237562932074,82,20,5,1,13.400347389280796,5.100169887766242
Seamus Coleman,Everton,ENG-Premier League,1819,1,2018,72,585,D,29,2564,2,1.3583688139915466,2,1.3583688139915466,2,3.8016142565757036,15,22,1,0,9.907461760565639,7.690768962725997
Theo Walcott,Everton,ENG-Premier League,1819,1,2018,72,503,M S,37,2127,5,6.505235152319074,5,6.505235152319074,2,2.8843122888356447,42,21,1,0,10.271764062345028,2.5488206204026937
Tom Davies,Everton,ENG-Premier League,1819,1,2018,72,1042,M S,16,973,0,0.31357360631227493,0,0.31357360631227493,0,0.5891977995634079,7,5,3,0,3.372653031721711,2.656913748010993
Yerry Mina,Everton,ENG-Premier League,1819,1,2018,72,6521,D S,13,891,1,0.7469826955348253,1,0.7469826955348253,0,0.13738670200109482,4,3,3,0,1.9195991959422827,1.90275820158422
Aboubakar Kamara,Fulham,ENG-Premier League,1819,1,2018,228,4866,F M S,13,678,3,3.527876043692231,2,2.005538696423173,0,0.7714658081531525,21,11,2,0,4.646234441548586,1.9579853024333715
Aleksandar Mitrovic,Fulham,ENG-Premier League,1819,1,2018,228,773,F,37,3285,11,15.452770731411874,10,14.691605768166482,3,2.9691329449415207,131,31,7,0,18.89713564515114,5.371468796394765
Alfie Mawson,Fulham,ENG-Premier League,1819,1,2018,228,1727,D S,15,1124,0,0.31890531443059444,0,0.31890531443059444,0,0.05239542108029127,2,2,2,0,1.9679123237729073,1.9679123237729073
Andre Schurrle,Fulham,ENG-Premier League,1819,1,2018,228,154,F M S,24,1670,6,3.3227698132395744,6,3.3227698132395744,0,1.9269961081445217,55,21,2,0,5.964587397873402,1.6823585079982877
Calum Chambers,Fulham,ENG-Premier League,1819,1,2018,228,508,D M S,31,2588,2,2.442220315337181,2,2.442220315337181,0,0.9609899809584022,35,16,9,0,7.281571019440889,6.194431564770639
Cyrus Christie,Fulham,ENG-Premier League,1819,1,2018,228,6833,D M S,28,1932,0,0.3850728962570429,0,0.3850728962570429,1,1.1976565085351467,12,17,7,0,4.811769384890795,4.0532072158530354
Denis Odoi,Fulham,ENG-Premier League,1819,1,2018,228,7077,D S,31,2591,0,0.7200834713876247,0,0.7200834713876247,1,0.570259302854538,10,11,4,0,4.536650873720646,4.09144308231771
Fabri,Fulham,ENG-Premier League,1819,1,2018,228,2587,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5434600114822388,0.5434600114822388
Floyd Ayite,Fulham,ENG-Premier League,1819,1,2018,228,3328,F M S,16,441,1,0.35426149889826775,1,0.35426149889826775,0,0.4988726023584604,7,9,0,0,1.0381958167999983,0.38541900366544724
Franck Zambo,Fulham,ENG-Premier League,1819,1,2018,228,6434,M S,22,1515,0,0.6529498202726245,0,0.6529498202726245,0,0.25171898771077394,21,7,1,1,6.868556284345686,6.330408667214215
Harvey Elliott,Fulham,ENG-Premier League,1819,1,2018,228,7546,S,2,16,0,0.056498199701309204,0,0.056498199701309204,0,0.0,1,0,0,0,0.09627900272607803,0.03978079929947853
Havard Nordtveit,Fulham,ENG-Premier League,1819,1,2018,228,202,D S,5,361,0,0.0,0,0.0,1,0.1195162981748581,0,3,0,0,0.7121488973498344,0.6134674996137619
Ibrahima Cisse,Fulham,ENG-Premier League,1819,1,2018,228,6839,M S,3,85,0,0.0,0,0.0,0,0.0,0,0,0,0,0.019122399389743805,0.019122399389743805
Jean Michael Seri,Fulham,ENG-Premier League,1819,1,2018,228,3312,M S,32,2274,1,0.8207028480246663,1,0.8207028480246663,2,4.03610098734498,19,57,6,0,9.21380839496851,8.05551421828568
Joe Bryan,Fulham,ENG-Premier League,1819,1,2018,228,6834,D M S,28,2364,0,0.5458203721791506,0,0.5458203721791506,1,4.403665913268924,21,24,5,0,7.157669380307198,4.914036851376295
Kevin McDonald,Fulham,ENG-Premier League,1819,1,2018,228,6836,M S,15,843,0,0.1093687005341053,0,0.1093687005341053,0,0.09823509678244591,4,4,4,1,1.9747233167290688,1.827003724873066
Lazar Markovic,Fulham,ENG-Premier League,1819,1,2018,228,4406,S,1,42,0,0.0,0,0.0,0,0.013624699786305428,0,1,0,0,0.013624699786305428,0.0
Luciano Vietto,Fulham,ENG-Premier League,1819,1,2018,228,2274,F M S,20,975,1,2.840805448591709,1,2.840805448591709,4,2.4374761302024126,24,22,1,0,8.292676419019699,3.3229371747002006
Marcus Bettinelli,Fulham,ENG-Premier League,1819,1,2018,228,7076,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3889567032456398,0.3889567032456398
Maxime Le Marchand,Fulham,ENG-Premier League,1819,1,2018,228,3304,D S,26,2251,0,0.15703659877181053,0,0.15703659877181053,1,0.8136741546913981,5,9,5,0,5.662331575527787,5.061258574947715
Neeskens Kebano,Fulham,ENG-Premier League,1819,1,2018,228,6840,S,7,93,0,0.049745600670576096,0,0.049745600670576096,0,0.0,1,0,0,0,0.09372854884713888,0.043982948176562786
Ryan Babel,Fulham,ENG-Premier League,1819,1,2018,228,5176,F M S,16,1276,5,5.748055808246136,5,5.748055808246136,3,2.5483999252319336,27,23,3,0,10.397958263754845,4.0375392232090235
Ryan Sessegnon,Fulham,ENG-Premier League,1819,1,2018,228,6837,D F M S,35,2300,2,4.265976169146597,2,4.265976169146597,6,3.99325043335557,28,33,0,0,10.162044883705676,3.8730822009965777
Sergio Rico,Fulham,ENG-Premier League,1819,1,2018,228,2072,GK,29,2610,0,0.0,0,0.0,0,0.0764698013663292,0,2,1,0,2.3615897865965962,2.2851199889555573
Stefan Johansen,Fulham,ENG-Premier League,1819,1,2018,228,6838,M S,12,406,0,0.039605800062417984,0,0.039605800062417984,0,0.05213819816708565,1,1,4,0,0.7726092236116529,0.7204710254445672
Tim Ream,Fulham,ENG-Premier League,1819,1,2018,228,7184,D S,26,2057,0,0.0195435993373394,0,0.0195435993373394,0,0.23942119628190994,1,3,1,0,2.7600171994417906,2.5205960031598806
Timothy Fosu-Mensah,Fulham,ENG-Premier League,1819,1,2018,228,549,D S,12,797,0,0.08043570164591074,0,0.08043570164591074,0,0.3679341981187463,4,6,3,0,2.697345519438386,2.2805972825735807
Tom Cairney,Fulham,ENG-Premier League,1819,1,2018,228,6835,F M S,31,2207,1,1.1451944131404161,1,1.1451944131404161,1,3.0039899302646518,24,40,0,0,8.619476376101375,6.14206922147423
Aaron Mooy,Huddersfield,ENG-Premier League,1819,1,2018,219,6033,M S,29,2326,3,2.420329000800848,2,1.6591599844396114,1,2.7453818414360285,43,43,4,0,5.216702068224549,3.481635826639831
Aaron Rowe,Huddersfield,ENG-Premier League,1819,1,2018,219,7487,M S,2,68,0,0.0,0,0.0,0,0.0,0,0,0,0,0.022514399141073227,0.022514399141073227
Abdelhamid Sabiri,Huddersfield,ENG-Premier League,1819,1,2018,219,6296,F S,2,51,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02613990008831024,0.02613990008831024
Adama Diakhaby,Huddersfield,ENG-Premier League,1819,1,2018,219,5740,F M S,12,560,0,0.8706764774397016,0,0.8706764774397016,0,0.5404308997094631,7,5,1,0,1.3227423802018166,0.27838950604200363
Alex Pritchard,Huddersfield,ENG-Premier League,1819,1,2018,219,815,F M S,30,2114,2,2.6178856985643506,2,2.6178856985643506,0,2.083443386480212,47,32,2,0,5.124806107953191,1.5184159018099308
Ben Hamer,Huddersfield,ENG-Premier League,1819,1,2018,219,1759,GK,7,552,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0903921015560627,0.0903921015560627
Chris Lowe,Huddersfield,ENG-Premier League,1819,1,2018,219,6032,D M S,29,2052,0,0.4915374033153057,0,0.4915374033153057,2,1.783748209476471,18,20,2,0,3.1015720162540674,1.5972749777138233
Christopher Schindler,Huddersfield,ENG-Premier League,1819,1,2018,219,6031,D,37,3266,1,1.041323009878397,1,1.041323009878397,0,0.4046876132488251,13,2,4,1,3.2034810883924365,2.518890212289989
Collin Quaner,Huddersfield,ENG-Premier League,1819,1,2018,219,6035,S,2,34,0,0.0,0,0.0,0,0.09769169986248016,0,1,0,0,0.10857199970632792,0.10857199970632792
Danny Williams,Huddersfield,ENG-Premier League,1819,1,2018,219,6037,M S,5,94,0,0.015552599914371967,0,0.015552599914371967,0,0.031034700572490692,1,1,1,0,0.08398550096899271,0.06843290105462074
Demeaco Duhaney,Huddersfield,ENG-Premier League,1819,1,2018,219,7437,D,1,49,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Elias Kachunga,Huddersfield,ENG-Premier League,1819,1,2018,219,248,F M S,20,1181,0,0.9763357732445002,0,0.9763357732445002,0,0.23992899805307388,14,5,2,0,1.663942502811551,0.8041862118989229
Erik Durm,Huddersfield,ENG-Premier League,1819,1,2018,219,2640,D M S,28,2049,0,0.2812918983399868,0,0.2812918983399868,1,0.472563399001956,10,11,0,0,2.399243177846074,1.891696692444384
Florent Hadergjonaj,Huddersfield,ENG-Premier League,1819,1,2018,219,5215,D M S,24,1843,0,0.22245979495346546,0,0.22245979495346546,0,1.3806975008919835,6,23,1,0,2.3094958178699017,1.3660813998430967
Isaac Mbenza,Huddersfield,ENG-Premier League,1819,1,2018,219,5662,F M S,22,956,1,0.9028504993766546,1,0.9028504993766546,1,0.9807284232228994,16,7,1,0,2.1896756114438176,0.6319060893729329
Joel Coleman,Huddersfield,ENG-Premier League,1819,1,2018,219,6041,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Jon Gorenc Stankovic,Huddersfield,ENG-Premier League,1819,1,2018,219,2641,D M S,11,728,1,1.4576160050928593,1,1.4576160050928593,0,0.11636629700660706,9,2,2,0,1.2240198943763971,0.4567290060222149
Jonas Lossl,Huddersfield,ENG-Premier League,1819,1,2018,219,3468,GK S,31,2778,0,0.0,0,0.0,1,0.39287191070616245,0,4,1,0,1.286073992960155,0.9193093804642558
Jonathan Hogg,Huddersfield,ENG-Premier League,1819,1,2018,219,6301,M,29,2392,0,0.25505409948527813,0,0.25505409948527813,1,0.7261038925498724,8,15,8,1,2.7212884230539203,2.150345996953547
Juninho Bacuna,Huddersfield,ENG-Premier League,1819,1,2018,219,7219,D M S,21,1418,1,0.7949996991083026,1,0.7949996991083026,0,1.3962501771748066,19,18,4,0,2.141775196418166,1.103965892456472
Karlan Grant,Huddersfield,ENG-Premier League,1819,1,2018,219,7390,F M S,13,868,4,3.276358377188444,4,3.276358377188444,0,0.2673430982977152,21,8,0,0,3.671060811728239,0.2814021948724985
Laurent Depoitre,Huddersfield,ENG-Premier League,1819,1,2018,219,6038,F S,23,1039,0,2.6720805931836367,0,2.6720805931836367,1,0.4564105989411473,30,9,1,0,2.7286376021802425,0.09160279855132103
Matty Daly,Huddersfield,ENG-Premier League,1819,1,2018,219,7458,S,2,71,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Philip Billing,Huddersfield,ENG-Premier League,1819,1,2018,219,6034,M S,27,2199,2,1.6647705221548676,2,1.6647705221548676,0,1.8249883875250816,42,22,7,0,5.94055647496134,3.6992531660944223
Rajiv van La Parra,Huddersfield,ENG-Premier League,1819,1,2018,219,6036,F M,5,411,0,0.23703229799866676,0,0.23703229799866676,0,0.06990410014986992,5,4,0,0,0.39200369641184807,0.10413200035691261
Ramadan Sobhi,Huddersfield,ENG-Premier League,1819,1,2018,219,1764,S,4,68,0,0.0,0,0.0,0,0.17700029537081718,0,3,0,0,0.21944859996438026,0.04244820028543472
Steve Mounie,Huddersfield,ENG-Premier League,1819,1,2018,219,3800,F S,31,1775,2,5.6274154875427485,2,5.6274154875427485,3,1.8666301174089313,61,18,1,1,6.190910829231143,0.6617167042568326
Terence Kongolo,Huddersfield,ENG-Premier League,1819,1,2018,219,6067,D,32,2728,1,1.4236592901870608,1,1.4236592901870608,1,0.8421062119305134,14,9,4,0,3.2573850117623806,1.7151393815875053
Tommy Smith,Huddersfield,ENG-Premier League,1819,1,2018,219,6029,D S,15,1138,0,0.07578590046614408,0,0.07578590046614408,0,0.3938208930194378,3,7,2,1,1.1677428102120757,0.8312791064381599
Zanka,Huddersfield,ENG-Premier League,1819,1,2018,219,6030,D,24,2151,3,1.4841625727713108,3,1.4841625727713108,1,0.3927206974476576,8,8,6,0,2.3412664849311113,1.4670754009857774
Adrien Silva,Leicester,ENG-Premier League,1819,1,2018,75,6464,M S,2,86,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11628729850053787,0.11628729850053787
Ben Chilwell,Leicester,ENG-Premier League,1819,1,2018,75,782,D M,36,3240,0,0.972871252335608,0,0.972871252335608,4,3.073072262108326,22,45,4,0,9.096351135522127,7.060785120353103
Caglar Soyuncu,Leicester,ENG-Premier League,1819,1,2018,75,5264,D S,6,373,0,0.05584140121936798,0,0.05584140121936798,0,0.0,2,0,1,0,0.5203310875222087,0.5203310875222087
Christian Fuchs,Leicester,ENG-Premier League,1819,1,2018,75,749,D S,3,204,0,0.06095679849386215,0,0.06095679849386215,0,0.20425570011138916,2,6,0,0,0.43718600273132324,0.24251199513673782
Daniel Amartey,Leicester,ENG-Premier League,1819,1,2018,75,759,D S,9,637,0,0.46855129674077034,0,0.46855129674077034,0,0.10669169947504997,4,3,2,0,1.1717179948464036,1.0972910011187196
Danny Simpson,Leicester,ENG-Premier League,1819,1,2018,75,746,D S,6,288,0,0.0,0,0.0,0,0.025306399911642075,0,1,0,0,0.3342661075294018,0.30895962845534086
Demarai Gray,Leicester,ENG-Premier League,1819,1,2018,75,762,F M S,34,2009,4,4.561490574851632,4,4.561490574851632,1,0.9842575751245022,47,17,2,0,9.417315747588873,4.204089043661952
Fousseni Diabate,Leicester,ENG-Premier League,1819,1,2018,75,5767,M,1,55,0,0.0,0,0.0,0,0.07528399676084518,0,1,0,0,0.07528399676084518,0.0
Hamza Choudhury,Leicester,ENG-Premier League,1819,1,2018,75,6418,M S,9,597,0,0.4746321067214012,0,0.4746321067214012,0,0.5052472064271569,4,5,0,0,1.9858068199828267,1.0719108618795872
Harry Maguire,Leicester,ENG-Premier League,1819,1,2018,75,1687,D,31,2599,3,1.8605397613719106,3,1.8605397613719106,0,0.6665724022313952,30,11,6,1,6.0419151578098536,5.482059676200151
Harvey Barnes,Leicester,ENG-Premier League,1819,1,2018,75,6681,F M S,16,1014,1,3.6233893521130085,1,3.6233893521130085,2,1.9330946989357471,40,17,0,0,7.837979565374553,3.348689891397953
James Maddison,Leicester,ENG-Premier League,1819,1,2018,75,6818,F M S,36,2877,7,7.372485462576151,6,5.850147128105164,7,7.935436034575105,83,100,3,1,15.304548813030124,6.967958451714367
Jamie Vardy,Leicester,ENG-Premier League,1819,1,2018,75,755,F S,34,2740,18,19.115979686379433,14,15.310135943815112,4,5.1373315351083875,79,32,3,1,20.782567070797086,1.9056932497769594
Jonny Evans,Leicester,ENG-Premier League,1819,1,2018,75,807,D S,24,1993,1,0.5250387936830521,1,0.5250387936830521,0,0.28065980039536953,11,5,2,0,3.3353213435038924,3.0556601574644446
Kasper Schmeichel,Leicester,ENG-Premier League,1819,1,2018,75,745,GK,38,3420,0,0.08071509748697281,0,0.08071509748697281,0,0.2929759919643402,1,1,3,0,3.7830665819346905,3.4900906197726727
Kelechi Iheanacho,Leicester,ENG-Premier League,1819,1,2018,75,620,F M S,30,911,1,2.579853634350002,1,2.579853634350002,3,1.3410564297810197,18,13,2,0,5.289887831546366,1.9898737482726574
Marc Albrighton,Leicester,ENG-Premier League,1819,1,2018,75,753,F M S,27,1625,2,1.063951208256185,2,1.063951208256185,2,2.9882512697950006,19,29,3,0,5.236805399879813,2.29350558668375
Nampalys Mendy,Leicester,ENG-Premier League,1819,1,2018,75,1785,M S,31,2085,0,0.0669059008359909,0,0.0669059008359909,0,0.21521659567952156,2,5,5,0,3.1266149915754795,2.9962816536426544
Rachid Ghezzal,Leicester,ENG-Premier League,1819,1,2018,75,3276,F M S,19,731,1,1.3734111953526735,1,1.3734111953526735,0,1.7269101543352008,19,16,3,0,2.509328318759799,1.299527713097632
Ricardo Pereira,Leicester,ENG-Premier League,1819,1,2018,75,3303,D F M,35,3129,2,1.1817344026640058,2,1.1817344026640058,6,5.129706803709269,25,33,7,0,11.345705421641469,8.283478603698313
Shinji Okazaki,Leicester,ENG-Premier League,1819,1,2018,75,754,F S,21,249,0,0.28034709580242634,0,0.28034709580242634,1,0.11417199671268463,5,1,0,0,1.2933874111622572,1.067800210788846
Vicente Iborra,Leicester,ENG-Premier League,1819,1,2018,75,2065,M S,8,220,0,0.27342139929533005,0,0.27342139929533005,0,0.10496699810028076,2,1,0,0,0.23042919486761093,0.23042919486761093
Wes Morgan,Leicester,ENG-Premier League,1819,1,2018,75,748,D S,22,1932,3,1.5354553125798702,3,1.5354553125798702,0,0.13855409994721413,14,3,1,2,2.3829683237709105,2.275230022612959
